            tr1 5.2.1.10 [tr.num.sf.K]
            tr1 5.2.1.11 [tr.num.sf.N]
            tr1 5.2.1.12 [tr.num.sf.ellF]
            tr1 5.2.1.13 [tr.num.sf.ellE]
            tr1 5.2.1.14 [tr.num.sf.ellP]
            tr1 5.2.1.15 [tr.num.sf.ei]
            tr1 5.2.1.16 [tr.num.sf.Hn]
            tr1 5.2.1.17 [tr.num.sf.hyper]
            tr1 5.2.1.18 [tr.num.sf.Ln]
            tr1 5.2.1.19 [tr.num.sf.Pl]
            tr1 5.2.1.20 [tr.num.sf.riemannzeta]
            tr1 5.2.1.21 [tr.num.sf.j]
            tr1 5.2.1.22 [tr.num.sf.Ylm]
            tr1 5.2.1.23 [tr.num.sf.n]
        tr1 5.2.2 [tr.num.sf.mathh]
tr1 6 [tr.cont]
    tr1 6.1 [tr.tuple]
        tr1 6.1.1 [tr.tuple.synopsis]
        tr1 6.1.2 [tr.tuple.synopsis.pair]
        tr1 6.1.3 [tr.tuple.tuple]
            tr1 6.1.3.1 [tr.tuple.cnstr]
            tr1 6.1.3.2 [tr.tuple.creation]
            tr1 6.1.3.3 [tr.tuple.helper]
            tr1 6.1.3.4 [tr.tuple.elem]
            tr1 6.1.3.5 [tr.tuple.rel]
        tr1 6.1.4 [tr.tuple.pairs]
    tr1 6.2 [tr.array]
        tr1 6.2.1 [tr.array.syn]
        tr1 6.2.2 [tr.array.array]
            tr1 6.2.2.1 [tr.array.cons]
            tr1 6.2.2.2 [tr.array.special]
            tr1 6.2.2.3 [tr.array.size]
            tr1 6.2.2.4 [tr.array.zero]
            tr1 6.2.2.5 [tr.array.tuple]
    tr1 6.3 [tr.hash]
        tr1 6.3.1 [tr.unord.req]
            tr1 6.3.1.1 [tr.unord.req.except]
        tr1 6.3.2 [tr.unord.fun.syn]
        tr1 6.3.3 [tr.unord.hash]
        tr1 6.3.4 [tr.unord.unord]
            tr1 6.3.4.1 [tr.unord.syn.set]
            tr1 6.3.4.2 [tr.unord.syn.map]
            tr1 6.3.4.3 [tr.unord.set]
                tr1 6.3.4.3.1 [tr.unord.set.cnstr]
                tr1 6.3.4.3.2 [tr.unord.set.swap]
            tr1 6.3.4.4 [tr.unord.map]
                tr1 6.3.4.4.1 [tr.unord.map.cnstr]
                tr1 6.3.4.4.2 [tr.unord.map.elem]
                tr1 6.3.4.4.3 [tr.unord.map.swap]
            tr1 6.3.4.5 [tr.unord.multiset]
                tr1 6.3.4.5.1 [tr.unord.multiset.cnstr]
                tr1 6.3.4.5.2 [tr.unord.multiset.swap]
            tr1 6.3.4.6 [tr.unord.multimap]
                tr1 6.3.4.6.1 [tr.unord.multimap.cnstr]
                tr1 6.3.4.6.2 [tr.unord.multimap.swap]
tr1 7 [tr.re]
    tr1 7.1 [tr.re.def]
    tr1 7.2 [tr.re.req]
    tr1 7.3 [tr.re.sum]
    tr1 7.4 [tr.re.syn]
    tr1 7.5 [tr.re.const]
        tr1 7.5.1 [tr.re.synopt]
        tr1 7.5.2 [tr.re.matchflag]
        tr1 7.5.3 [tr.re.err]
    tr1 7.6 [tr.re.badexp]
    tr1 7.7 [tr.re.traits]
    tr1 7.8 [tr.re.regex]
        tr1 7.8.1 [tr.re.regex.const]
        tr1 7.8.2 [tr.re.regex.construct]
        tr1 7.8.3 [tr.re.regex.assign]
        tr1 7.8.4 [tr.re.regex.operations]
        tr1 7.8.5 [tr.re.regex.locale]
        tr1 7.8.6 [tr.re.regex.swap]
        tr1 7.8.7 [tr.re.regex.nonmemb]
            tr1 7.8.7.1 [tr.re.regex.nmswap.]
    tr1 7.9 [tr.re.submatch]
        tr1 7.9.1 [tr.re.submatch.members]
        tr1 7.9.2 [tr.re.submatch.op]
    tr1 7.10 [tr.re.results]
        tr1 7.10.1 [tr.re.results.const]
        tr1 7.10.2 [tr.re.results.size]
        tr1 7.10.3 [tr.re.results.acc]
        tr1 7.10.4 [tr.re.results.form]
        tr1 7.10.5 [tr.re.results.all]
        tr1 7.10.1 [tr.re.results.swap]
    tr1 7.11 [tr.re.alg]
        tr1 7.11.1 [tr.re.except]
        tr1 7.11.2 [tr.re.alg.match]
        tr1 7.11.3 [tr.re.alg.search]
        tr1 7.11.4 [tr.re.alg.replace]
    tr1 7.12 [tr.re.iter]
        tr1 7.12.1 [tr.re.regiter]
            tr1 7.12.1.1 [tr.re.regiter.cnstr]
            tr1 7.12.1.2 [tr.re.regiter.comp]
            tr1 7.12.1.3 [tr.re.regiter.deref]
            tr1 7.12.1.4 [tr.re.regiter.incr]
        tr1 7.12.2 [tr.re.tokiter]
            tr1 7.12.2.1 [tr.re.tokiter.cnstr]
            tr1 7.12.2.2 [tr.re.tokiter.comp]
            tr1 7.12.2.3 [tr.re.tokiter.deref]
            tr1 7.12.2.4 [tr.re.tokiter.incr]
    tr1 7.13 [tr.re.grammar]
tr1 8 [tr.c99]
    tr1 8.1 [tr.c99.cmplx]
        tr1 8.1.1 [tr.c99.cmplx.syn]
        tr1 8.1.2 [tr.c99.cmplx.acos]
        tr1 8.1.3 [tr.c99.cmplx.asin]
        tr1 8.1.4 [tr.c99.cmplx.atan]
        tr1 8.1.5 [tr.c99.cmplx.acosh]
        tr1 8.1.6 [tr.c99.cmplx.asinh]
        tr1 8.1.7 [tr.c99.cmplx.atanh]
        tr1 8.1.8 [tr.c99.cmplx.fabs]
        tr1 8.1.9 [tr.c99.cmplx.over]
    tr1 8.2 [tr.c99.ccmplx]
    tr1 8.3 [tr.c99.cmplxh]
    tr1 8.4 [tr.c99.cctype]
        tr1 8.4.1 [tr.c99.cctype.syn]
        tr1 8.4.2 [tr.c99.cctype.blank]
    tr1 8.5 [tr.c99.ctypeh]
    tr1 8.6 [tr.c99.cfenv]
        tr1 8.6.1 [tr.c99.cfenv.syn]
        tr1 8.6.2 [tr.c99.cfenv.def]
    tr1 8.7 [tr.c99.fenv]
    tr1 8.8 [tr.c99.cfloat]
    tr1 8.9 [tr.c99.floath]
